image_path,text,bbox,has_bbox,image_width,image_height,text_length,word_count
Hackathon data\SROIE2019\train\img\X00016469623.jpg,4.62,"[297, 447, 350, 472]",True,463,1026,4,1
Hackathon data\SROIE2019\train\img\X00016469623.jpg,4.62,"[369, 444, 417, 470]",True,463,1026,4,1
Hackathon data\SROIE2019\train\img\X00016469623.jpg,WD40 27ML MOO 2572,"[19, 467, 217, 489]",True,463,1026,18,4
Hackathon data\SROIE2019\train\img\X00016469623.jpg,WA43-A - 24,"[18, 489, 140, 508]",True,463,1026,11,3
Hackathon data\SROIE2019\train\img\X00016469623.jpg,079567600084,"[19, 510, 152, 531]",True,463,1026,12,1
Hackathon data\SROIE2019\train\img\X00016469623.jpg,1,"[245, 509, 259, 528]",True,463,1026,1,1
Hackathon data\SROIE2019\train\img\X00016469623.jpg,X,"[265, 511, 285, 530]",True,463,1026,1,1
Hackathon data\SROIE2019\train\img\X00016469623.jpg,11.23,"[285, 509, 347, 532]",True,463,1026,5,1
Hackathon data\SROIE2019\train\img\X00016469623.jpg,11.23,"[359, 509, 419, 531]",True,463,1026,5,1
Hackathon data\SROIE2019\train\img\X00016469623.jpg,KLEENSO AJAIB 99 SERAI WANYI 900G,"[14, 531, 367, 553]",True,463,1026,33,6
Hackathon data\SROIE2019\train\img\X00016469623.jpg,WDOO - 15,"[18, 552, 120, 573]",True,463,1026,9,3
Hackathon data\SROIE2019\train\img\X00016469623.jpg,9555651400385,"[16, 575, 157, 595]",True,463,1026,13,1
Hackathon data\SROIE2019\train\img\X00016469623.jpg,1,"[247, 575, 260, 591]",True,463,1026,1,1
Hackathon data\SROIE2019\train\img\X00016469623.jpg,X,"[265, 576, 284, 595]",True,463,1026,1,1
Hackathon data\SROIE2019\train\img\X00016469623.jpg,7.45,"[298, 572, 343, 594]",True,463,1026,4,1
Hackathon data\SROIE2019\train\img\X00016469623.jpg,7.45,"[371, 572, 420, 601]",True,463,1026,4,1
Hackathon data\SROIE2019\train\img\X00016469623.jpg,HANDKERCHIEF 71386#2PCS,"[16, 594, 265, 614]",True,463,1026,23,2
Hackathon data\SROIE2019\train\img\X00016469623.jpg,PI12PJ11-4 - 6/300,"[15, 618, 213, 636]",True,463,1026,18,3
Hackathon data\SROIE2019\train\img\X00016469623.jpg,9090822,"[15, 638, 101, 661]",True,463,1026,7,1
Hackathon data\SROIE2019\train\img\X00016469623.jpg,1,"[245, 636, 260, 659]",True,463,1026,1,1
Hackathon data\SROIE2019\train\img\X00016469623.jpg,X,"[263, 637, 284, 657]",True,463,1026,1,1
Hackathon data\SROIE2019\train\img\X00016469623.jpg,4.50,"[295, 636, 344, 661]",True,463,1026,4,1
Hackathon data\SROIE2019\train\img\X00016469623.jpg,4.50,"[371, 637, 420, 659]",True,463,1026,4,1
Hackathon data\SROIE2019\train\img\X00016469623.jpg,ITEM (S) : 5,"[13, 678, 140, 705]",True,463,1026,12,4
Hackathon data\SROIE2019\train\img\X00016469623.jpg,QTY(S) : 5,"[324, 678, 445, 708]",True,463,1026,10,3
Hackathon data\SROIE2019\train\img\X00016469623.jpg,TOTAL,"[14, 718, 77, 741]",True,463,1026,5,1
Hackathon data\SROIE2019\train\img\X00016469623.jpg,RM 30.91,"[346, 718, 439, 741]",True,463,1026,8,2
Hackathon data\SROIE2019\train\img\X00016469623.jpg,ROUNDING ADJUSTMENT,"[15, 742, 218, 761]",True,463,1026,19,2
Hackathon data\SROIE2019\train\img\X00016469623.jpg,RM 0.01,"[355, 740, 435, 762]",True,463,1026,7,2
Hackathon data\SROIE2019\train\img\X00016469623.jpg,TOTAL ROUNDED,"[15, 763, 162, 784]",True,463,1026,13,2
Hackathon data\SROIE2019\train\img\X00016469623.jpg,RM 30.90,"[346, 762, 434, 784]",True,463,1026,8,2
Hackathon data\SROIE2019\train\img\X00016469623.jpg,CASH,"[18, 783, 72, 804]",True,463,1026,4,1
Hackathon data\SROIE2019\train\img\X00016469623.jpg,RM 51.00,"[347, 783, 437, 806]",True,463,1026,8,2
Hackathon data\SROIE2019\train\img\X00016469623.jpg,CHANGE,"[14, 804, 84, 825]",True,463,1026,6,1
Hackathon data\SROIE2019\train\img\X00016469623.jpg,RM 20.10,"[349, 804, 440, 829]",True,463,1026,8,2
Hackathon data\SROIE2019\train\img\X00016469623.jpg,18-11-18 13 : 58 SH01 ZI53,"[18, 848, 271, 870]",True,463,1026,26,6
Hackathon data\SROIE2019\train\img\X00016469623.jpg,T2 R000002902,"[297, 847, 438, 874]",True,463,1026,13,2
Hackathon data\SROIE2019\train\img\X00016469623.jpg,UPERATOR TRAINEE CASHIER,"[19, 869, 278, 894]",True,463,1026,24,3
Hackathon data\SROIE2019\train\img\X00016469623.jpg,EXCHANGE ARE ALLOWED WITHIN,"[79, 910, 369, 932]",True,463,1026,27,4
Hackathon data\SROIE2019\train\img\X00016469623.jpg,7 DAYS WITH RECEIPT.,"[120, 930, 329, 953]",True,463,1026,20,4
Hackathon data\SROIE2019\train\img\X00016469623.jpg,STRICTLY NO CASH REFUND.,"[98, 949, 352, 974]",True,463,1026,24,4
Hackathon data\SROIE2019\train\img\X00016469669.jpg,TAN CHAY YEE,"[143, 43, 362, 80]",True,463,605,12,3
Hackathon data\SROIE2019\train\img\X00016469669.jpg,ABC HO TRADING,"[129, 86, 309, 111]",True,463,605,14,3
Hackathon data\SROIE2019\train\img\X00016469669.jpg,"NO.2&4,JALAN HARMONI 3/2,","[107, 112, 328, 134]",True,463,605,25,3
Hackathon data\SROIE2019\train\img\X00016469669.jpg,TAMAN DESA HARMONI.,"[125, 135, 309, 158]",True,463,605,19,3
Hackathon data\SROIE2019\train\img\X00016469669.jpg,81100 JOHOR BAHRU JOHOR,"[104, 158, 330, 177]",True,463,605,23,4
Hackathon data\SROIE2019\train\img\X00016469669.jpg,07-355 2616,"[167, 182, 279, 203]",True,463,605,11,2
Hackathon data\SROIE2019\train\img\X00016469669.jpg,CASH BILL :,"[27, 243, 105, 260]",True,463,605,11,3
Hackathon data\SROIE2019\train\img\X00016469669.jpg,01-143008,"[118, 242, 202, 260]",True,463,605,9,1
Hackathon data\SROIE2019\train\img\X00016469669.jpg,DATE,"[23, 263, 67, 286]",True,463,605,4,1
Hackathon data\SROIE2019\train\img\X00016469669.jpg,:,"[93, 268, 111, 284]",True,463,605,1,1
Hackathon data\SROIE2019\train\img\X00016469669.jpg,09/01/2019 8:01:11 PM,"[118, 263, 301, 290]",True,463,605,21,3
Hackathon data\SROIE2019\train\img\X00016469669.jpg,CASHIER,"[21, 290, 87, 307]",True,463,605,7,1
Hackathon data\SROIE2019\train\img\X00016469669.jpg,:,"[93, 294, 112, 310]",True,463,605,1,1
Hackathon data\SROIE2019\train\img\X00016469669.jpg,01,"[117, 288, 144, 306]",True,463,605,2,1
Hackathon data\SROIE2019\train\img\X00016469669.jpg,DESCRIPTION,"[37, 314, 136, 332]",True,463,605,11,1
Hackathon data\SROIE2019\train\img\X00016469669.jpg,QTY,"[211, 312, 249, 334]",True,463,605,3,1
Hackathon data\SROIE2019\train\img\X00016469669.jpg,PRICE,"[266, 311, 317, 332]",True,463,605,5,1
Hackathon data\SROIE2019\train\img\X00016469669.jpg,AMOUNT,"[330, 312, 406, 335]",True,463,605,6,1
Hackathon data\SROIE2019\train\img\X00016469669.jpg,RM,"[277, 337, 315, 357]",True,463,605,2,1
Hackathon data\SROIE2019\train\img\X00016469669.jpg,RM,"[347, 337, 387, 354]",True,463,605,2,1
Hackathon data\SROIE2019\train\img\X00016469669.jpg,PLASTIC,"[22, 362, 79, 378]",True,463,605,7,1
Hackathon data\SROIE2019\train\img\X00016469669.jpg,2,"[228, 361, 248, 382]",True,463,605,1,1
Hackathon data\SROIE2019\train\img\X00016469669.jpg,15.50,"[263, 360, 309, 377]",True,463,605,5,1
Hackathon data\SROIE2019\train\img\X00016469669.jpg,31.00,"[327, 359, 383, 384]",True,463,605,5,1
Hackathon data\SROIE2019\train\img\X00016469669.jpg,TOTAL :,"[208, 394, 260, 413]",True,463,605,7,2
Hackathon data\SROIE2019\train\img\X00016469669.jpg,31.00,"[356, 395, 419, 416]",True,463,605,5,1
Hackathon data\SROIE2019\train\img\X00016469669.jpg,TOTAL AMOUNT:,"[142, 418, 262, 439]",True,463,605,13,2
Hackathon data\SROIE2019\train\img\X00016469669.jpg,31.00,"[345, 420, 411, 442]",True,463,605,5,1
Hackathon data\SROIE2019\train\img\X00016469669.jpg,CASH RECEIVED :,"[133, 439, 260, 463]",True,463,605,15,3
Hackathon data\SROIE2019\train\img\X00016469669.jpg,101.00,"[353, 442, 412, 459]",True,463,605,6,1
Hackathon data\SROIE2019\train\img\X00016469669.jpg,CHANGE :,"[181, 461, 262, 487]",True,463,605,8,2
Hackathon data\SROIE2019\train\img\X00016469669.jpg,70.00,"[364, 464, 414, 488]",True,463,605,5,1
Hackathon data\SROIE2019\train\img\X00016469669.jpg,*GOODS SOLD ARE NON-REFUNDABLE*,"[86, 502, 362, 523]",True,463,605,31,4
Hackathon data\SROIE2019\train\img\X00016469669.jpg,***THANK YOU***,"[149, 524, 306, 544]",True,463,605,15,2
Hackathon data\SROIE2019\train\img\X00016469669.jpg,***PLEASE COME AGAIN***,"[121, 547, 331, 570]",True,463,605,23,3
Hackathon data\SROIE2019\train\img\X00016469672.jpg,TAN CHAY YEE,"[94, 40, 316, 79]",True,457,1170,12,3
Hackathon data\SROIE2019\train\img\X00016469672.jpg,SOON HUAT MACHINERY ENTERPRISE,"[23, 103, 431, 130]",True,457,1170,30,4
Hackathon data\SROIE2019\train\img\X00016469672.jpg,(JM0352019-K),"[159, 128, 291, 149]",True,457,1170,13,1
Hackathon data\SROIE2019\train\img\X00016469672.jpg,"NO.53 JALAN PUTRA 1,","[127, 154, 321, 177]",True,457,1170,20,4
Hackathon data\SROIE2019\train\img\X00016469672.jpg,"TAMAN SRIPUTRA,","[143, 178, 305, 199]",True,457,1170,15,2
Hackathon data\SROIE2019\train\img\X00016469672.jpg,81200 JOHOR BAHRU,"[131, 201, 316, 225]",True,457,1170,17,3
Hackathon data\SROIE2019\train\img\X00016469672.jpg,JOHOR,"[185, 225, 269, 248]",True,457,1170,5,1
Hackathon data\SROIE2019\train\img\X00016469672.jpg,TEL : 07-5547360 / 016-7993391,"[17, 250, 271, 270]",True,457,1170,30,5
Hackathon data\SROIE2019\train\img\X00016469672.jpg,FAX : 07-5624059,"[293, 251, 432, 267]",True,457,1170,16,3
Hackathon data\SROIE2019\train\img\X00016469672.jpg,SOONHUAT2000@HOTMAIL.COM,"[90, 276, 362, 293]",True,457,1170,24,1
Hackathon data\SROIE2019\train\img\X00016469672.jpg,GST ID : 002116837376,"[128, 297, 322, 317]",True,457,1170,21,4
Hackathon data\SROIE2019\train\img\X00016469672.jpg,CASH SALES,"[163, 329, 283, 346]",True,457,1170,10,2
Hackathon data\SROIE2019\train\img\X00016469672.jpg,DOC NO.,"[12, 356, 80, 380]",True,457,1170,7,2
Hackathon data\SROIE2019\train\img\X00016469672.jpg,: CS00004040,"[122, 359, 239, 377]",True,457,1170,12,2
Hackathon data\SROIE2019\train\img\X00016469672.jpg,DATE: 11/01/2019,"[294, 356, 433, 375]",True,457,1170,16,2
Hackathon data\SROIE2019\train\img\X00016469672.jpg,CASHIER,"[14, 385, 78, 401]",True,457,1170,7,1
Hackathon data\SROIE2019\train\img\X00016469672.jpg,: USER,"[123, 386, 189, 402]",True,457,1170,6,2
Hackathon data\SROIE2019\train\img\X00016469672.jpg,TIME: 09:44:00,"[296, 383, 414, 402]",True,457,1170,14,2
Hackathon data\SROIE2019\train\img\X00016469672.jpg,SALESPERSON :,"[15, 413, 129, 429]",True,457,1170,13,2
Hackathon data\SROIE2019\train\img\X00016469672.jpg,REF.:,"[300, 410, 340, 429]",True,457,1170,5,1
Hackathon data\SROIE2019\train\img\X00016469672.jpg,"GOODS SOLD ARE NOT RETURNABLE, THANK YOU.","[45, 1136, 410, 1160]",True,457,1170,41,7
Hackathon data\SROIE2019\train\img\X00016469672.jpg,ITEM,"[11, 455, 54, 472]",True,457,1170,4,1
Hackathon data\SROIE2019\train\img\X00016469672.jpg,QTY,"[131, 451, 170, 475]",True,457,1170,3,1
Hackathon data\SROIE2019\train\img\X00016469672.jpg,S/PRICE,"[187, 448, 240, 476]",True,457,1170,7,1
Hackathon data\SROIE2019\train\img\X00016469672.jpg,S/PRICE,"[250, 451, 307, 474]",True,457,1170,7,1
Hackathon data\SROIE2019\train\img\X00016469672.jpg,AMOUNT,"[328, 451, 390, 472]",True,457,1170,6,1
Hackathon data\SROIE2019\train\img\X00016469672.jpg,TAX,"[400, 448, 437, 471]",True,457,1170,3,1
Hackathon data\SROIE2019\train\img\X00016469672.jpg,1072,"[11, 475, 60, 498]",True,457,1170,4,1
Hackathon data\SROIE2019\train\img\X00016469672.jpg,1,"[142, 476, 161, 493]",True,457,1170,1,1
Hackathon data\SROIE2019\train\img\X00016469672.jpg,80.00,"[185, 475, 236, 495]",True,457,1170,5,1
Hackathon data\SROIE2019\train\img\X00016469672.jpg,80.00,"[253, 472, 300, 496]",True,457,1170,5,1
Hackathon data\SROIE2019\train\img\X00016469672.jpg,80.00,"[345, 473, 397, 493]",True,457,1170,5,1
Hackathon data\SROIE2019\train\img\X00016469672.jpg,REPAIR ENGINE POWER SPRAYER (1UNIT),"[16, 502, 321, 516]",True,457,1170,35,5
Hackathon data\SROIE2019\train\img\X00016469672.jpg,WORKMANSHIP & SERVICE,"[13, 527, 167, 543]",True,457,1170,21,3
Hackathon data\SROIE2019\train\img\X00016469672.jpg,70549,"[15, 546, 66, 570]",True,457,1170,5,1
Hackathon data\SROIE2019\train\img\X00016469672.jpg,1,"[140, 547, 161, 568]",True,457,1170,1,1
Hackathon data\SROIE2019\train\img\X00016469672.jpg,160.00,"[186, 544, 243, 565]",True,457,1170,6,1
Hackathon data\SROIE2019\train\img\X00016469672.jpg,160.00,"[255, 546, 308, 567]",True,457,1170,6,1
Hackathon data\SROIE2019\train\img\X00016469672.jpg,160.00,"[341, 540, 398, 564]",True,457,1170,6,1
Hackathon data\SROIE2019\train\img\X00016469672.jpg,GIANT 606 OVERFLOW ASSY,"[15, 568, 228, 588]",True,457,1170,23,4
Hackathon data\SROIE2019\train\img\X00016469672.jpg,1071,"[13, 598, 57, 618]",True,457,1170,4,1
Hackathon data\SROIE2019\train\img\X00016469672.jpg,1,"[142, 596, 161, 613]",True,457,1170,1,1
Hackathon data\SROIE2019\train\img\X00016469672.jpg,17.00,"[195, 596, 239, 617]",True,457,1170,5,1
Hackathon data\SROIE2019\train\img\X00016469672.jpg,17.00,"[259, 595, 304, 622]",True,457,1170,5,1
Hackathon data\SROIE2019\train\img\X00016469672.jpg,17.00,"[344, 591, 403, 618]",True,457,1170,5,1
Hackathon data\SROIE2019\train\img\X00016469672.jpg,ENGINE OIL,"[13, 622, 108, 642]",True,457,1170,10,2
Hackathon data\SROIE2019\train\img\X00016469672.jpg,70791,"[11, 647, 63, 668]",True,457,1170,5,1
Hackathon data\SROIE2019\train\img\X00016469672.jpg,1,"[140, 649, 163, 669]",True,457,1170,1,1
Hackathon data\SROIE2019\train\img\X00016469672.jpg,10.00,"[194, 647, 239, 667]",True,457,1170,5,1
Hackathon data\SROIE2019\train\img\X00016469672.jpg,10.00,"[258, 649, 306, 669]",True,457,1170,5,1
Hackathon data\SROIE2019\train\img\X00016469672.jpg,10.00,"[346, 645, 393, 666]",True,457,1170,5,1
Hackathon data\SROIE2019\train\img\X00016469672.jpg,GREASE FOR TOOLS 40ML (AKODA),"[13, 675, 283, 694]",True,457,1170,29,5
Hackathon data\SROIE2019\train\img\X00016469672.jpg,70637,"[15, 699, 66, 720]",True,457,1170,5,1
Hackathon data\SROIE2019\train\img\X00016469672.jpg,1,"[142, 701, 169, 718]",True,457,1170,1,1
Hackathon data\SROIE2019\train\img\X00016469672.jpg,6.00,"[197, 698, 234, 718]",True,457,1170,4,1
Hackathon data\SROIE2019\train\img\X00016469672.jpg,6.00,"[261, 698, 302, 715]",True,457,1170,4,1
Hackathon data\SROIE2019\train\img\X00016469672.jpg,6.00,"[356, 695, 397, 716]",True,457,1170,4,1
Hackathon data\SROIE2019\train\img\X00016469672.jpg,EY20 PLUG CHAMPION,"[11, 723, 183, 743]",True,457,1170,18,3
Hackathon data\SROIE2019\train\img\X00016469672.jpg,1643,"[15, 750, 60, 771]",True,457,1170,4,1
Hackathon data\SROIE2019\train\img\X00016469672.jpg,1,"[146, 753, 163, 770]",True,457,1170,1,1
Hackathon data\SROIE2019\train\img\X00016469672.jpg,8.00,"[193, 749, 234, 772]",True,457,1170,4,1
Hackathon data\SROIE2019\train\img\X00016469672.jpg,8.00,"[261, 750, 302, 769]",True,457,1170,4,1
Hackathon data\SROIE2019\train\img\X00016469672.jpg,8.00,"[354, 742, 397, 769]",True,457,1170,4,1
Hackathon data\SROIE2019\train\img\X00016469672.jpg,STARTER TALI,"[22, 778, 128, 796]",True,457,1170,12,2
Hackathon data\SROIE2019\train\img\X00016469672.jpg,70197,"[22, 802, 60, 822]",True,457,1170,5,1
Hackathon data\SROIE2019\train\img\X00016469672.jpg,1,"[143, 801, 166, 820]",True,457,1170,1,1
Hackathon data\SROIE2019\train\img\X00016469672.jpg,10.00,"[198, 802, 236, 817]",True,457,1170,5,1
Hackathon data\SROIE2019\train\img\X00016469672.jpg,10.00,"[263, 802, 303, 816]",True,457,1170,5,1
Hackathon data\SROIE2019\train\img\X00016469672.jpg,10.00,"[354, 802, 392, 817]",True,457,1170,5,1
Hackathon data\SROIE2019\train\img\X00016469672.jpg,EY20 STARTER HANDLE,"[19, 828, 191, 844]",True,457,1170,19,3
Hackathon data\SROIE2019\train\img\X00016469672.jpg,70561,"[20, 853, 62, 874]",True,457,1170,5,1
Hackathon data\SROIE2019\train\img\X00016469672.jpg,2,"[142, 853, 169, 873]",True,457,1170,1,1
Hackathon data\SROIE2019\train\img\X00016469672.jpg,18.00,"[198, 854, 232, 868]",True,457,1170,5,1
Hackathon data\SROIE2019\train\img\X00016469672.jpg,18.00,"[267, 852, 301, 869]",True,457,1170,5,1
Hackathon data\SROIE2019\train\img\X00016469672.jpg,36.00,"[351, 854, 390, 870]",True,457,1170,5,1
Hackathon data\SROIE2019\train\img\X00016469672.jpg,HD40 1L COTIN,"[19, 878, 128, 896]",True,457,1170,13,3
Hackathon data\SROIE2019\train\img\X00016469672.jpg,TOTAL QTY:,"[42, 903, 111, 924]",True,457,1170,10,2
Hackathon data\SROIE2019\train\img\X00016469672.jpg,9,"[142, 900, 163, 920]",True,457,1170,1,1
Hackathon data\SROIE2019\train\img\X00016469672.jpg,327.00,"[339, 903, 392, 918]",True,457,1170,6,1
Hackathon data\SROIE2019\train\img\X00016469672.jpg,TOTAL SALES :,"[208, 940, 306, 960]",True,457,1170,13,3
Hackathon data\SROIE2019\train\img\X00016469672.jpg,327.00,"[338, 940, 395, 958]",True,457,1170,6,1
Hackathon data\SROIE2019\train\img\X00016469672.jpg,DISCOUNT :,"[222, 972, 307, 990]",True,457,1170,10,2
Hackathon data\SROIE2019\train\img\X00016469672.jpg,0.00,"[358, 972, 396, 987]",True,457,1170,4,1
Hackathon data\SROIE2019\train\img\X00016469672.jpg,TOTAL :,"[254, 1000, 307, 1018]",True,457,1170,7,2
Hackathon data\SROIE2019\train\img\X00016469672.jpg,0.00,"[360, 1001, 394, 1016]",True,457,1170,4,1
Hackathon data\SROIE2019\train\img\X00016469672.jpg,ROUNDING :,"[220, 1032, 306, 1049]",True,457,1170,10,2
Hackathon data\SROIE2019\train\img\X00016469672.jpg,0.00,"[361, 1032, 394, 1046]",True,457,1170,4,1
Hackathon data\SROIE2019\train\img\X00016469672.jpg,TOTAL SALES :,"[200, 1060, 309, 1081]",True,457,1170,13,3
Hackathon data\SROIE2019\train\img\X00016469672.jpg,327.00,"[343, 1062, 392, 1076]",True,457,1170,6,1
Hackathon data\SROIE2019\train\img\X00016469672.jpg,CASH :,"[241, 1091, 308, 1107]",True,457,1170,6,2
Hackathon data\SROIE2019\train\img\X00016469672.jpg,327.00,"[343, 1091, 394, 1108]",True,457,1170,6,1
Hackathon data\SROIE2019\train\img\X00016469672.jpg,CHANGE :,"[227, 1114, 308, 1132]",True,457,1170,8,2
Hackathon data\SROIE2019\train\img\X00016469672.jpg,0.00,"[359, 1114, 394, 1128]",True,457,1170,4,1
Hackathon data\SROIE2019\train\img\X00016469676.jpg,TAN CHAY YEE,"[127, 55, 347, 89]",True,463,797,12,3
Hackathon data\SROIE2019\train\img\X00016469676.jpg,S.H.H. MOTOR (SUNGAI RENGIT) SDN. BHD.,"[53, 88, 415, 127]",True,463,797,38,6
Hackathon data\SROIE2019\train\img\X00016469676.jpg,(801580-T),"[157, 126, 266, 147]",True,463,797,10,1
Hackathon data\SROIE2019\train\img\X00016469676.jpg,"NO. 343, JALAN KURAU, SUNGAI RENGIT,","[77, 150, 392, 170]",True,463,797,36,6
Hackathon data\SROIE2019\train\img\X00016469676.jpg,"81620 PENGERANG, JOHOR.","[124, 167, 334, 191]",True,463,797,23,3
Hackathon data\SROIE2019\train\img\X00016469676.jpg,TEL: 07-8263254 FAX: 07-8266888,"[95, 191, 374, 215]",True,463,797,31,4
Hackathon data\SROIE2019\train\img\X00016469676.jpg,INVOICE,"[201, 234, 266, 259]",True,463,797,7,1
Hackathon data\SROIE2019\train\img\X00016469676.jpg,ITEM/DESC.,"[17, 300, 103, 323]",True,463,797,10,1
Hackathon data\SROIE2019\train\img\X00016469676.jpg,QTY U.PRICE RM(TOTAL),"[253, 300, 440, 323]",True,463,797,21,3
Hackathon data\SROIE2019\train\img\X00016469676.jpg,4132,"[14, 343, 56, 364]",True,463,797,4,1
Hackathon data\SROIE2019\train\img\X00016469676.jpg,1,"[272, 343, 290, 369]",True,463,797,1,1
Hackathon data\SROIE2019\train\img\X00016469676.jpg,20.00,"[307, 343, 353, 367]",True,463,797,5,1
Hackathon data\SROIE2019\train\img\X00016469676.jpg,20.00,"[392, 344, 443, 367]",True,463,797,5,1
Hackathon data\SROIE2019\train\img\X00016469676.jpg,CROCS 300X17 TUBES,"[19, 364, 186, 389]",True,463,797,18,3
Hackathon data\SROIE2019\train\img\X00016469676.jpg,SUB TOTAL :,"[264, 408, 360, 428]",True,463,797,11,3
Hackathon data\SROIE2019\train\img\X00016469676.jpg,20.00,"[396, 410, 441, 427]",True,463,797,5,1
Hackathon data\SROIE2019\train\img\X00016469676.jpg,ROUNDING ADJUSTMENT :,"[175, 432, 360, 449]",True,463,797,21,3
Hackathon data\SROIE2019\train\img\X00016469676.jpg,0.00,"[405, 433, 441, 451]",True,463,797,4,1
Hackathon data\SROIE2019\train\img\X00016469676.jpg,GRAND TOTAL :,"[241, 450, 361, 473]",True,463,797,13,3
Hackathon data\SROIE2019\train\img\X00016469676.jpg,20.00,"[397, 454, 439, 472]",True,463,797,5,1
Hackathon data\SROIE2019\train\img\X00016469676.jpg,CASH :,"[306, 475, 361, 497]",True,463,797,6,2
Hackathon data\SROIE2019\train\img\X00016469676.jpg,20.00,"[396, 473, 442, 494]",True,463,797,5,1
Hackathon data\SROIE2019\train\img\X00016469676.jpg,CHANGE :,"[289, 497, 361, 516]",True,463,797,8,2
Hackathon data\SROIE2019\train\img\X00016469676.jpg,0.00,"[405, 497, 443, 516]",True,463,797,4,1
Hackathon data\SROIE2019\train\img\X00016469676.jpg,"23-01-2019 13:14:15 PM, PRINT BY: ROOT","[15, 538, 351, 561]",True,463,797,38,6
Hackathon data\SROIE2019\train\img\X00016469676.jpg,"TOKEN NO: 0, STATION ID: A1, PID: POS","[18, 560, 345, 581]",True,463,797,37,8
Hackathon data\SROIE2019\train\img\X00016469676.jpg,INVOICE NO: 22497,"[14, 582, 167, 602]",True,463,797,17,3
Hackathon data\SROIE2019\train\img\X00016469676.jpg,THANKS YOUR SUPPORT,"[15, 622, 186, 645]",True,463,797,19,3
Hackathon data\SROIE2019\train\img\X51005200938.jpg,PERNIAGAAN ZHENG HUI,"[366, 241, 597, 259]",True,992,1403,20,3
Hackathon data\SROIE2019\train\img\X51005200938.jpg,JM0325955-V,"[435, 263, 526, 283]",True,992,1403,11,1
Hackathon data\SROIE2019\train\img\X51005200938.jpg,NO.59 JALAN PERMAS 9/5,"[391, 282, 562, 302]",True,992,1403,22,4
